"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-06-10-12.35.00.000000,3883,600.3,711.2,410.7,55.6,61.15,47.7,941.3,994.3,1923.46
2021-06-10-12.40.00.000000,3884,599.3,710.3,409.5,55.6,61.13,47.9,895.7,1002.9,1917.59
2021-06-10-12.45.00.000000,3885,560.9,700.2,382.7,55.3,60.85,47.9,813.2,1009.5,1792.33
2021-06-10-12.50.00.000000,3886,564.1,696.1,382.5,55.0,60.49,47.8,815.9,1018.1,1791.48
2021-06-10-12.55.00.000000,3887,567.1,695.2,383.5,54.9,60.36,47.9,859.8,1004.4,1796.07
2021-06-10-13.00.00.000000,3888,609.2,701.6,410.1,55.1,60.64,48.5,936.5,994.0,1920.39
2021-06-10-13.05.00.000000,3889,611.2,700.3,410.1,55.5,61.0,48.9,929.5,982.0,1920.6
2021-06-10-13.10.00.000000,3890,611.2,698.5,410.5,55.6,61.15,49.2,929.3,978.4,1922.2
2021-06-10-13.15.00.000000,3891,613.5,695.1,410.8,55.6,61.15,49.1,930.4,976.8,1923.86
2021-06-10-13.20.00.000000,3892,615.2,692.6,410.9,55.6,61.15,49.1,931.2,975.1,1924.13
2021-06-10-13.25.00.000000,3893,616.3,691.8,410.5,55.7,61.23,49.2,931.3,974.1,1922.45
2021-06-10-13.30.00.000000,3894,612.9,695.7,410.3,56.0,61.56,49.5,931.9,974.7,1921.41
2021-06-10-13.35.00.000000,3895,607.5,700.8,410.0,56.3,61.93,49.5,933.3,975.8,1919.74
2021-06-10-13.40.00.000000,3896,606.4,701.8,410.6,56.5,62.2,49.8,934.2,976.0,1922.69
2021-06-10-13.45.00.000000,3897,611.7,697.0,410.9,56.6,62.24,50.2,934.5,974.7,1924.11
2021-06-10-13.50.00.000000,3898,615.2,694.0,410.9,56.6,62.24,50.6,933.9,975.4,1924.23
2021-06-10-13.55.00.000000,3899,612.8,697.8,410.3,56.6,62.24,50.4,935.6,980.8,1921.06
2021-06-10-14.00.00.000000,3900,607.8,703.6,410.2,56.6,62.24,50.1,938.3,985.6,1920.66
2021-06-10-14.05.00.000000,3901,606.6,703.5,410.2,56.6,62.24,49.9,940.8,987.1,1920.66
2021-06-10-14.10.00.000000,3902,608.9,700.4,410.4,56.6,62.24,50.1,942.0,985.1,1921.82
2021-06-10-14.15.00.000000,3903,610.7,697.8,410.3,56.9,62.57,50.4,943.6,986.5,1921.08
2021-06-10-14.20.00.000000,3904,608.2,700.4,410.3,57.2,62.93,50.6,947.2,993.7,1921.16
2021-06-10-14.25.00.000000,3905,603.0,706.5,410.4,57.5,63.29,50.6,950.7,1002.4,1921.37
2021-06-10-14.30.00.000000,3906,597.1,713.5,410.5,57.6,63.33,50.6,952.9,1009.5,1921.81
2021-06-10-14.35.00.000000,3907,595.7,716.4,410.1,57.6,63.33,50.6,953.7,1010.7,1920.33
2021-06-10-14.40.00.000000,3908,598.7,712.5,410.1,57.6,63.33,50.6,953.9,1006.7,1919.89
2021-06-10-14.45.00.000000,3909,605.0,704.7,410.1,57.6,63.33,50.6,949.5,1000.1,1920.18
2021-06-10-14.50.00.000000,3910,607.3,701.4,410.7,57.6,63.33,51.0,948.5,995.9,1922.75
2021-06-10-14.55.00.000000,3911,608.8,699.3,410.6,57.6,63.33,51.0,946.1,992.3,1922.44
2021-06-10-15.00.00.000000,3912,609.1,699.7,410.8,57.6,63.39,51.2,948.8,992.6,1923.13
2021-06-10-15.05.00.000000,3913,609.3,700.3,410.7,57.9,63.69,51.2,947.9,991.8,1922.71
2021-06-10-15.10.00.000000,3914,609.4,701.5,410.8,58.2,64.05,51.5,944.6,990.3,1923.08
2021-06-10-15.15.00.000000,3915,608.7,700.1,409.1,58.5,64.35,51.7,931.2,993.7,1915.15
2021-06-10-15.20.00.000000,3916,603.4,705.5,408.8,58.6,64.42,51.5,935.9,1003.7,1914.01
2021-06-10-15.25.00.000000,3917,599.2,710.2,408.4,58.6,64.42,51.4,949.1,1022.5,1911.92
2021-06-10-15.30.00.000000,3918,599.9,703.8,405.4,58.6,64.42,51.2,934.5,994.0,1898.18
2021-06-10-15.35.00.000000,3919,601.6,696.1,401.0,58.6,64.42,51.1,916.2,991.0,1877.14
2021-06-10-15.40.00.000000,3920,589.3,685.3,388.5,58.4,64.25,51.0,864.6,884.6,1818.67
2021-06-10-15.45.00.000000,3921,587.1,693.8,391.7,58.1,63.88,51.2,879.0,902.5,1833.57
2021-06-10-15.50.00.000000,3922,579.8,689.8,386.6,58.0,63.77,51.4,848.6,892.1,1810.06
2021-06-10-15.55.00.000000,3923,567.4,685.7,376.1,57.9,63.68,51.2,802.4,948.2,1760.6
2021-06-10-16.00.00.000000,3924,559.2,680.6,368.4,57.9,63.68,50.9,771.8,1005.7,1724.6
2021-06-24-06.00.00.000000,7836,54.7,663.5,35.6,41.7,45.9,41.8,118.0,135.9,147.16
2021-06-24-06.05.00.000000,7837,78.3,699.0,53.3,41.8,46.03,41.8,130.8,158.0,220.22
2021-06-24-06.10.00.000000,7838,103.0,719.0,71.7,42.2,46.37,41.8,163.2,196.4,296.06
2021-06-24-06.15.00.000000,7839,130.9,723.6,91.5,42.5,46.74,41.8,197.3,236.2,377.86
2021-06-24-06.20.00.000000,7840,161.8,723.3,112.8,42.7,46.97,41.8,233.6,277.8,466.0
2021-06-24-06.25.00.000000,7841,193.9,722.2,134.6,43.0,47.28,41.8,271.5,320.8,556.02
2021-06-24-06.30.00.000000,7842,227.8,720.2,157.4,43.4,47.69,41.8,312.0,365.6,650.16
2021-06-24-06.35.00.000000,7843,261.7,718.4,180.1,44.0,48.42,41.6,352.7,409.7,743.97
2021-06-24-06.40.00.000000,7844,296.9,714.1,203.1,44.5,49.0,41.4,394.1,453.3,839.01
2021-06-24-06.45.00.000000,7845,331.7,709.0,225.4,45.4,49.9,41.2,437.3,498.2,931.08
2021-06-24-06.50.00.000000,7846,367.7,702.1,247.9,46.2,50.82,41.4,480.6,542.3,1023.75
2021-06-24-06.55.00.000000,7847,403.8,695.9,270.1,47.6,52.36,41.8,523.7,585.7,1115.66
2021-06-24-07.00.00.000000,7848,440.9,689.7,292.3,49.2,54.08,42.5,566.9,628.7,1207.32
2021-06-24-07.05.00.000000,7849,478.1,683.9,314.2,50.4,55.39,43.4,614.3,676.0,1297.87
2021-06-24-07.10.00.000000,7850,512.9,678.3,334.5,50.9,55.96,44.8,658.5,720.0,1381.42
2021-06-24-07.15.00.000000,7851,541.0,672.5,349.8,50.6,55.62,45.4,693.2,752.9,1444.54
2021-06-24-07.20.00.000000,7852,560.3,667.6,359.8,50.0,55.03,45.2,716.6,773.3,1485.83
2021-06-24-07.25.00.000000,7853,574.4,662.4,366.2,49.3,54.22,44.5,734.6,788.1,1512.36
2021-06-24-07.30.00.000000,7854,587.3,658.0,372.0,48.8,53.7,44.0,752.1,802.8,1536.31
2021-06-24-07.35.00.000000,7855,600.4,653.1,377.2,48.9,53.81,44.2,768.4,816.6,1557.94
2021-06-24-07.40.00.000000,7856,610.3,650.8,381.9,49.2,54.17,44.5,784.0,829.9,1577.06
2021-06-24-07.45.00.000000,7857,620.1,647.9,386.7,49.7,54.69,45.0,799.0,843.4,1596.92
2021-06-24-07.50.00.000000,7858,630.0,645.6,391.7,50.1,55.13,45.5,813.4,857.0,1617.71
2021-06-24-07.55.00.000000,7859,640.8,641.8,396.2,50.7,55.77,46.2,826.6,870.4,1636.14
2021-06-24-08.00.00.000000,7860,649.7,638.9,400.1,51.4,56.58,46.8,839.4,883.3,1652.29
2021-06-24-08.05.00.000000,7861,657.1,637.2,403.7,52.1,57.31,47.3,851.9,894.7,1667.06
2021-06-24-08.10.00.000000,7862,664.0,636.9,407.6,52.7,57.93,47.7,863.8,904.3,1683.43
2021-06-24-08.15.00.000000,7863,668.9,638.8,410.5,53.1,58.41,48.1,875.2,913.7,1695.39
2021-06-24-08.20.00.000000,7864,664.9,643.1,412.2,53.4,58.78,48.4,885.5,923.1,1702.24
2021-06-24-08.25.00.000000,7865,656.6,651.7,412.5,53.9,59.24,48.9,895.6,933.3,1703.57
2021-06-24-08.30.00.000000,7866,648.2,658.6,411.9,54.2,59.61,49.3,904.7,942.6,1701.1
2021-06-24-08.35.00.000000,7867,644.7,664.8,411.6,54.5,59.97,49.5,913.7,951.7,1699.58
2021-06-24-08.40.00.000000,7868,641.4,667.2,411.1,54.6,60.06,49.5,922.3,960.3,1697.81
2021-06-24-08.45.00.000000,7869,637.8,669.6,411.6,54.8,60.28,49.8,930.4,967.5,1699.59
2021-06-24-08.50.00.000000,7870,638.9,669.6,411.9,55.1,60.64,50.1,938.1,972.8,1700.93
2021-06-24-08.55.00.000000,7871,641.6,667.8,412.0,55.5,61.0,50.5,944.4,974.7,1701.22
2021-06-24-09.00.00.000000,7872,645.0,666.1,412.1,55.6,61.15,50.7,950.8,976.6,1701.48
2021-06-24-09.05.00.000000,7873,645.6,663.5,411.7,55.8,61.35,51.1,956.7,979.4,1699.89
2021-06-24-09.10.00.000000,7874,646.5,663.1,411.6,56.1,61.71,51.7,963.3,984.8,1699.77
2021-06-24-09.15.00.000000,7875,646.4,663.2,411.3,56.7,62.39,52.2,969.0,988.7,1698.45
2021-06-24-09.20.00.000000,7876,644.3,664.7,411.2,57.2,62.91,52.5,973.8,992.7,1697.98
2021-06-24-09.25.00.000000,7877,641.8,666.5,411.3,57.5,63.28,52.7,977.2,996.7,1698.5
2021-06-24-09.30.00.000000,7878,639.7,668.1,411.7,57.6,63.33,52.8,979.9,1000.9,1699.8
2021-06-24-09.35.00.000000,7879,637.7,669.7,411.8,57.9,63.7,52.8,983.2,1004.4,1700.14
2021-06-24-09.40.00.000000,7880,637.3,669.9,411.5,58.3,64.09,52.9,986.8,1006.8,1698.93
2021-06-24-09.45.00.000000,7881,635.8,670.1,411.3,58.5,64.4,53.2,989.5,1007.3,1698.21
2021-06-24-09.50.00.000000,7882,635.9,671.2,411.4,58.6,64.42,53.5,991.9,1006.3,1698.43
2021-06-24-09.55.00.000000,7883,633.6,673.5,411.2,58.7,64.55,53.8,994.0,1005.3,1697.96
2021-06-24-10.00.00.000000,7884,634.5,673.2,411.1,59.0,64.87,53.9,995.5,1004.6,1697.23
2021-06-24-10.05.00.000000,7885,635.6,672.0,411.3,59.3,65.23,53.9,997.3,1007.1,1698.05
2021-06-24-10.10.00.000000,7886,636.7,671.7,411.5,59.5,65.46,54.0,998.7,1011.0,1699.13
2021-06-24-10.15.00.000000,7887,635.3,674.0,411.6,59.6,65.51,54.2,1000.4,1018.6,1699.23
2021-06-24-10.20.00.000000,7888,632.9,676.8,411.2,59.6,65.51,54.6,1001.1,1025.8,1697.85
2021-06-24-10.25.00.000000,7889,631.8,676.9,411.3,59.6,65.55,55.1,1001.9,1033.5,1697.92
2021-06-24-10.30.00.000000,7890,629.4,679.2,411.3,59.9,65.86,55.6,1002.9,1039.3,1698.05
2021-06-24-10.35.00.000000,7891,626.7,681.6,411.2,60.2,66.22,55.9,1004.2,1043.8,1697.61
2021-06-24-10.40.00.000000,7892,622.7,686.0,410.9,60.5,66.54,55.9,1004.4,1044.1,1696.27
2021-06-24-10.45.00.000000,7893,620.7,688.2,411.1,60.5,66.59,55.8,1004.9,1044.1,1697.08
2021-06-24-10.50.00.000000,7894,617.7,691.3,411.2,60.5,66.59,55.8,1004.8,1044.7,1697.39
2021-06-24-10.55.00.000000,7895,616.6,693.1,411.5,60.5,66.59,56.0,1005.6,1047.5,1698.74
2021-06-24-11.00.00.000000,7896,615.2,694.7,411.3,60.5,66.59,56.1,1005.4,1049.4,1698.16
2021-06-24-11.05.00.000000,7897,616.0,694.7,411.6,60.5,66.59,56.1,1005.9,1049.8,1699.04
2021-06-24-11.10.00.000000,7898,616.3,694.4,411.6,60.5,66.59,56.1,1005.9,1048.0,1699.22
2021-06-24-11.15.00.000000,7899,616.3,695.7,411.7,60.8,66.85,56.1,1006.1,1046.4,1699.47
2021-06-24-11.20.00.000000,7900,614.1,698.0,411.5,61.1,67.22,56.1,1006.3,1047.3,1698.73
2021-06-24-11.25.00.000000,7901,612.1,699.8,411.2,61.4,67.58,56.1,1007.0,1048.5,1697.59
2021-06-24-11.30.00.000000,7902,610.7,700.0,411.0,61.5,67.68,56.1,1007.3,1050.1,1696.47
2021-06-24-11.35.00.000000,7903,610.8,698.9,411.1,61.5,67.68,56.3,1007.0,1049.1,1697.05
2021-06-24-11.40.00.000000,7904,611.7,697.3,411.2,61.5,67.68,56.6,1006.7,1049.1,1697.29
2021-06-24-11.45.00.000000,7905,613.7,696.3,411.1,61.5,67.68,56.9,1006.7,1048.3,1697.04
2021-06-24-11.50.00.000000,7906,615.6,695.6,411.4,61.5,67.68,56.9,1006.3,1048.1,1698.29
2021-06-24-11.55.00.000000,7907,616.7,694.5,411.6,61.5,67.68,57.0,1006.1,1048.0,1699.2
2021-06-24-12.00.00.000000,7908,616.0,693.7,412.2,61.5,67.68,57.1,1006.1,1047.3,1701.32
2021-06-24-12.05.00.000000,7909,616.4,692.3,412.1,61.5,67.68,57.0,1006.2,1044.2,1700.99
2021-06-24-12.10.00.000000,7910,622.7,686.9,412.0,61.5,67.68,57.0,1004.2,1036.0,1700.79
2021-06-24-12.15.00.000000,7911,625.6,684.9,412.3,61.8,67.95,57.3,1002.1,1031.4,1701.69
2021-06-24-12.20.00.000000,7912,625.7,684.6,412.5,62.1,68.31,57.8,1000.2,1030.8,1702.6
2021-06-24-12.25.00.000000,7913,621.4,689.6,412.3,62.4,68.68,58.2,1000.7,1034.3,1701.92
2021-06-24-12.30.00.000000,7914,620.6,691.6,411.8,62.5,68.77,58.2,1000.8,1036.4,1699.68
2021-06-24-12.35.00.000000,7915,622.0,690.0,411.7,62.5,68.77,58.3,1001.4,1037.2,1699.21
2021-06-24-12.40.00.000000,7916,624.4,686.2,412.2,62.5,68.77,58.3,1001.4,1037.3,1701.27
2021-06-24-12.45.00.000000,7917,631.0,677.9,412.3,62.5,68.77,58.2,1001.2,1031.1,1701.64
2021-06-24-12.50.00.000000,7918,634.5,674.1,412.0,62.5,68.8,58.2,1000.4,1023.0,1700.41
2021-06-24-12.55.00.000000,7919,634.6,673.3,411.8,62.6,68.91,58.3,999.9,1017.3,1699.76
2021-06-24-13.00.00.000000,7920,631.4,676.2,411.8,62.9,69.16,58.7,1000.0,1015.6,1699.79
2021-06-24-13.05.00.000000,7921,633.8,675.6,411.9,63.2,69.57,59.1,1000.9,1015.7,1699.92
2021-06-24-13.10.00.000000,7922,633.3,676.9,411.9,63.7,70.07,59.6,1001.6,1017.6,1699.91
2021-06-24-13.15.00.000000,7923,633.0,678.3,412.2,64.1,70.54,60.0,1003.2,1022.3,1701.23
2021-06-24-13.20.00.000000,7924,631.6,678.9,412.5,64.4,70.82,60.1,1001.2,1023.9,1702.6
2021-06-24-13.25.00.000000,7925,632.2,678.1,412.1,64.5,70.94,60.1,1002.0,1024.7,1700.91
2021-06-24-13.30.00.000000,7926,634.3,674.9,411.8,64.5,70.95,60.0,1002.1,1020.4,1699.59
2021-06-24-13.35.00.000000,7927,634.7,673.8,411.4,64.5,70.95,59.9,1005.1,1018.1,1697.91
2021-06-24-13.40.00.000000,7928,638.7,670.2,411.8,64.5,70.95,59.7,1004.8,1011.7,1699.62
2021-06-24-13.45.00.000000,7929,640.2,669.4,412.0,64.5,70.95,59.6,1004.7,1008.1,1700.17
2021-06-24-13.50.00.000000,7930,639.9,670.5,412.1,64.5,70.95,59.7,1005.7,1007.7,1700.55
2021-06-24-13.55.00.000000,7931,639.5,670.7,411.5,64.5,70.97,60.1,1007.0,1008.8,1698.29
2021-06-24-14.00.00.000000,7932,639.5,670.0,411.4,64.7,71.2,60.3,1006.8,1009.1,1697.72
2021-06-24-14.05.00.000000,7933,643.7,665.6,411.7,65.0,71.5,60.5,1006.9,1011.5,1699.01
2021-06-24-14.10.00.000000,7934,645.9,662.7,411.9,65.3,71.84,60.5,1007.4,1014.1,1699.85
2021-06-24-14.15.00.000000,7935,645.2,663.9,411.7,65.4,71.97,60.5,1009.1,1017.0,1698.93
2021-06-24-14.20.00.000000,7936,639.7,668.5,410.9,65.5,72.04,60.6,1010.2,1018.1,1695.54
2021-06-24-14.25.00.000000,7937,633.4,675.0,410.8,65.5,72.04,60.8,1010.3,1019.6,1695.17
2021-06-24-14.30.00.000000,7938,631.4,676.0,411.1,65.5,72.04,60.9,1010.6,1020.5,1696.26
2021-06-24-14.35.00.000000,7939,634.2,673.8,411.7,65.5,72.04,61.0,1009.4,1017.2,1698.79
2021-06-24-14.40.00.000000,7940,638.2,669.9,411.5,65.5,72.04,61.1,1007.1,1012.1,1698.13
2021-06-24-14.45.00.000000,7941,639.1,670.0,411.6,65.5,72.04,61.2,1005.6,1011.0,1698.44
2021-06-24-14.50.00.000000,7942,635.7,673.4,411.2,65.5,72.04,61.3,1004.9,1014.1,1696.73
2021-06-24-14.55.00.000000,7943,634.2,676.3,411.8,65.5,72.04,61.1,1005.1,1018.3,1699.22
2021-06-24-15.00.00.000000,7944,633.4,677.8,412.1,65.5,72.04,61.0,1003.6,1019.2,1700.54
2021-06-24-15.05.00.000000,7945,635.1,677.1,413.2,65.5,72.04,61.0,1002.1,1018.6,1704.97
2021-06-24-15.10.00.000000,7946,633.1,678.4,413.6,65.5,72.04,61.2,1001.3,1019.3,1706.42
2021-06-24-15.15.00.000000,7947,631.2,680.2,413.6,65.5,72.04,61.4,1000.7,1020.8,1706.36
2021-06-24-15.20.00.000000,7948,630.0,681.5,413.1,65.5,72.04,61.5,998.9,1020.6,1704.58
2021-06-24-15.25.00.000000,7949,630.0,680.8,413.3,65.5,72.04,61.6,996.4,1017.8,1705.38
2021-06-24-15.30.00.000000,7950,630.2,680.5,413.2,65.5,72.04,61.6,995.0,1016.0,1704.76
2021-06-24-15.35.00.000000,7951,628.3,681.3,413.2,65.5,72.04,61.6,993.1,1014.5,1704.69
2021-06-24-15.40.00.000000,7952,629.1,681.5,413.0,65.5,72.04,61.3,990.2,1012.1,1704.12
2021-06-24-15.45.00.000000,7953,631.3,679.5,413.6,65.5,72.04,61.1,985.7,1006.7,1706.64
2021-06-24-15.50.00.000000,7954,634.8,677.1,413.6,65.5,72.04,61.0,980.7,1001.1,1706.3
2021-06-24-15.55.00.000000,7955,636.8,674.6,413.4,65.5,72.04,61.0,975.6,995.5,1705.6
2021-06-24-16.00.00.000000,7956,638.8,672.0,413.2,65.5,72.04,61.1,970.8,991.1,1704.93
2021-06-24-16.05.00.000000,7957,638.2,672.5,413.1,65.6,72.13,61.2,967.4,989.1,1704.49
2021-06-24-16.10.00.000000,7958,637.2,673.3,413.5,65.7,72.27,61.5,963.1,986.5,1705.78
2021-06-24-16.15.00.000000,7959,638.0,673.4,413.2,65.9,72.51,61.6,956.1,980.5,1704.55
2021-06-24-16.20.00.000000,7960,641.0,669.7,413.2,66.1,72.68,61.6,947.4,971.1,1704.55
2021-06-24-16.25.00.000000,7961,644.0,667.7,412.6,66.1,72.7,61.6,939.5,962.5,1702.29
2021-06-24-16.30.00.000000,7962,646.8,664.0,412.5,65.9,72.46,61.6,931.6,953.4,1701.79
2021-06-24-16.35.00.000000,7963,650.1,659.8,412.2,65.6,72.2,61.5,922.6,943.7,1700.4
2021-06-24-16.40.00.000000,7964,651.4,655.5,411.6,65.5,72.04,61.3,913.2,935.0,1698.2
2021-06-24-16.45.00.000000,7965,651.7,656.6,411.0,65.5,72.04,60.9,903.0,927.8,1695.6
2021-06-24-16.50.00.000000,7966,649.7,656.4,409.4,65.5,72.04,60.8,892.2,920.0,1689.0
2021-06-24-16.55.00.000000,7967,645.3,654.5,406.7,65.5,72.04,60.9,880.3,909.8,1677.61
2021-06-24-17.00.00.000000,7968,644.6,646.7,405.1,65.5,72.04,61.1,869.4,900.3,1671.08
2021-06-24-17.05.00.000000,7969,648.7,639.6,403.4,65.5,72.04,61.0,859.3,890.8,1664.14
2021-06-24-17.10.00.000000,7970,652.3,634.9,400.4,65.5,72.04,60.7,846.6,878.0,1651.7
2021-06-24-17.15.00.000000,7971,647.5,634.0,394.7,65.5,72.04,60.5,832.1,863.2,1628.13
2021-06-24-17.20.00.000000,7972,636.7,635.8,389.2,65.5,72.04,60.5,816.4,849.0,1605.37
2021-06-24-17.25.00.000000,7973,627.3,637.6,384.6,65.5,72.04,60.5,801.9,836.8,1586.44
2021-06-24-17.30.00.000000,7974,616.9,641.0,380.0,65.5,72.04,60.2,788.1,824.2,1567.6
2021-06-24-17.35.00.000000,7975,605.8,644.8,374.9,65.2,71.75,59.8,773.0,810.1,1546.43
2021-06-24-17.40.00.000000,7976,593.0,648.5,368.9,64.9,71.39,59.4,756.7,794.9,1521.57
2021-06-24-17.45.00.000000,7977,579.9,649.7,361.8,64.5,70.96,59.0,737.9,776.8,1492.16
2021-06-24-17.50.00.000000,7978,566.7,650.1,353.9,64.1,70.53,58.7,719.7,758.5,1459.96
2021-06-24-17.55.00.000000,7979,553.5,650.5,346.4,63.8,70.15,58.3,699.9,738.5,1428.67
2021-06-24-18.00.00.000000,7980,540.1,651.2,338.3,63.2,69.53,58.3,676.5,715.8,1395.53
2021-06-24-18.05.00.000000,7981,519.7,654.0,326.9,62.9,69.16,58.0,642.0,682.1,1348.3
2021-06-24-18.10.00.000000,7982,492.6,657.3,311.0,62.3,68.49,57.3,599.0,639.4,1282.61
2021-06-24-18.15.00.000000,7983,457.8,662.7,291.7,61.7,67.89,56.6,552.2,592.2,1202.98
2021-06-24-18.20.00.000000,7984,422.7,667.3,271.0,60.8,66.93,56.0,507.9,547.3,1117.86
2021-06-24-18.25.00.000000,7985,387.8,671.0,250.3,60.1,66.11,55.4,467.1,506.1,1032.17
2021-06-24-18.30.00.000000,7986,352.9,673.8,228.4,59.2,65.14,54.8,426.5,464.6,941.87
2021-06-24-18.35.00.000000,7987,317.3,675.7,206.2,58.4,64.25,54.3,385.9,422.6,850.58
2021-06-24-18.40.00.000000,7988,281.6,678.0,183.7,57.5,63.21,53.8,344.6,379.2,757.67
2021-06-24-18.45.00.000000,7989,247.4,679.8,161.5,56.9,62.56,53.4,305.1,337.3,666.26
2021-06-24-18.50.00.000000,7990,214.6,681.0,140.2,55.9,61.53,53.0,267.3,296.9,578.03
2021-06-24-18.55.00.000000,7991,182.9,680.7,119.4,55.0,60.47,52.7,231.5,258.4,492.38
2021-06-24-19.00.00.000000,7992,151.8,680.1,99.3,53.7,59.02,52.2,196.7,220.6,409.41
2021-06-24-19.05.00.000000,7993,121.6,679.6,79.6,52.5,57.74,51.8,163.0,183.7,328.09
2021-06-24-19.10.00.000000,7994,96.0,678.1,63.0,51.6,56.8,51.3,134.3,151.9,259.66
2021-06-24-19.15.00.000000,7995,82.2,677.3,53.9,51.1,56.2,51.4,118.5,134.3,222.16
2021-06-24-19.20.00.000000,7996,70.1,674.0,45.8,51.0,56.1,51.2,103.7,117.9,189.03
2021-06-24-19.25.00.000000,7997,0.0,0.0,0.0,45.1,43.78,50.0,0.0,0.0,0.0
2021-06-24-19.30.00.000000,7998,0.0,0.0,0.0,44.5,43.13,49.2,0.0,0.0,0.0
2021-06-24-19.35.00.000000,7999,0.0,0.0,0.0,43.8,42.48,48.5,0.0,0.0,0.0
2021-06-24-19.40.00.000000,8000,0.0,0.0,0.0,43.1,41.84,47.8,0.0,0.0,0.0
2021-06-24-19.45.00.000000,8001,0.0,0.0,0.0,42.5,41.19,47.0,0.0,0.0,0.0
2021-06-24-19.50.00.000000,8002,0.0,0.0,0.0,41.8,40.55,46.3,0.0,0.0,0.0
2021-06-24-19.55.00.000000,8003,0.0,0.0,0.0,41.1,39.9,45.5,0.0,0.0,0.0
2021-06-24-20.00.00.000000,8004,0.0,0.0,0.0,40.5,39.26,44.8,0.0,0.0,0.0
2021-06-24-20.05.00.000000,8005,0.0,0.0,0.0,40.4,39.15,44.7,0.0,0.0,0.0
2021-06-24-20.10.00.000000,8006,0.0,0.0,0.0,36.0,34.95,39.9,0.0,0.0,0.0
2021-06-24-20.15.00.000000,8007,0.0,0.0,0.0,35.7,34.6,39.5,0.0,0.0,0.0
2021-06-24-20.20.00.000000,8008,0.0,0.0,0.0,35.3,34.25,39.1,0.0,0.0,0.0
2021-06-24-20.25.00.000000,8009,0.0,0.0,0.0,34.9,33.9,38.7,0.0,0.0,0.0
2021-06-24-20.30.00.000000,8010,0.0,0.0,0.0,34.6,33.55,38.3,0.0,0.0,0.0
2021-06-24-20.35.00.000000,8011,0.0,0.0,0.0,34.2,33.2,37.9,0.0,0.0,0.0
2021-06-24-20.40.00.000000,8012,0.0,0.0,0.0,33.9,32.85,37.5,0.0,0.0,0.0
2021-06-24-20.45.00.000000,8013,0.0,0.0,0.0,33.5,32.5,37.1,0.0,0.0,0.0
2021-06-24-20.50.00.000000,8014,0.0,0.0,0.0,33.1,32.15,36.7,0.0,0.0,0.0
2021-06-24-20.55.00.000000,8015,0.0,0.0,0.0,32.8,31.8,36.3,0.0,0.0,0.0
2021-06-24-21.00.00.000000,8016,0.0,0.0,0.0,32.4,31.45,35.9,0.0,0.0,0.0
2021-06-24-21.05.00.000000,8017,0.0,0.0,0.0,32.2,31.19,35.6,0.0,0.0,0.0
2021-06-24-21.10.00.000000,8018,0.0,0.0,0.0,31.9,30.92,35.3,0.0,0.0,0.0
2021-06-24-21.15.00.000000,8019,0.0,0.0,0.0,31.6,30.66,35.0,0.0,0.0,0.0
2021-06-24-21.20.00.000000,8020,0.0,0.0,0.0,31.3,30.39,34.6,0.0,0.0,0.0
2021-06-24-21.25.00.000000,8021,0.0,0.0,0.0,31.1,30.13,34.3,0.0,0.0,0.0
2021-06-24-21.30.00.000000,8022,0.0,0.0,0.0,30.8,29.86,34.0,0.0,0.0,0.0
2021-06-24-21.35.00.000000,8023,0.0,0.0,0.0,30.5,29.6,33.7,0.0,0.0,0.0
2021-06-24-21.40.00.000000,8024,0.0,0.0,0.0,30.2,29.33,33.4,0.0,0.0,0.0
2021-06-24-21.45.00.000000,8025,0.0,0.0,0.0,30.0,29.07,33.1,0.0,0.0,0.0
2021-06-24-21.50.00.000000,8026,0.0,0.0,0.0,29.7,28.8,32.8,0.0,0.0,0.0
2021-06-24-21.55.00.000000,8027,0.0,0.0,0.0,29.4,28.54,32.5,0.0,0.0,0.0
2021-06-24-22.00.00.000000,8028,0.0,0.0,0.0,28.8,27.9,31.8,0.0,0.0,0.0
2021-06-24-22.05.00.000000,8029,0.0,0.0,0.0,28.7,27.88,31.8,0.0,0.0,0.0
2021-06-24-22.10.00.000000,8030,0.0,0.0,0.0,28.7,27.86,31.7,0.0,0.0,0.0
2021-06-24-22.15.00.000000,8031,0.0,0.0,0.0,28.7,27.84,31.7,0.0,0.0,0.0
2021-06-24-22.20.00.000000,8032,0.0,0.0,0.0,28.7,27.82,31.7,0.0,0.0,0.0
2021-06-24-22.25.00.000000,8033,0.0,0.0,0.0,28.7,27.8,31.7,0.0,0.0,0.0
2021-06-24-22.30.00.000000,8034,0.0,0.0,0.0,28.6,27.78,31.7,0.0,0.0,0.0
2021-06-24-22.35.00.000000,8035,0.0,0.0,0.0,28.6,27.76,31.6,0.0,0.0,0.0
2021-06-24-22.40.00.000000,8036,0.0,0.0,0.0,28.6,27.74,31.6,0.0,0.0,0.0
2021-06-24-22.45.00.000000,8037,0.0,0.0,0.0,28.6,27.73,31.6,0.0,0.0,0.0
2021-06-24-22.50.00.000000,8038,0.0,0.0,0.0,28.6,27.71,31.6,0.0,0.0,0.0
