"DATETIME","ROWID","CURRENT_AMP","VOLTAGE_VOLT","POWER_KW","PANELTEMPERATURE_C","INVERTER_TEMPERATURE_C","AMBIENTTEMPERATURE_C","GLOBALTILTEDIRRADIANCE_WM2","GLOBALHORIZONTALIRRADIANCE_WM2","MODULE_ALL_TOTALPOWER_KW"
2021-06-30-23.00.00.000000,9768,0.0,0.0,0.0,29.3,28.37,27.0,0.0,0.0,0.0
2021-06-30-23.05.00.000000,9769,0.0,0.0,0.0,29.2,28.35,27.0,0.0,0.0,0.0
2021-06-30-23.10.00.000000,9770,0.0,0.0,0.0,29.2,28.32,26.9,0.0,0.0,0.0
2021-06-30-23.15.00.000000,9771,0.0,0.0,0.0,29.2,28.3,26.9,0.0,0.0,0.0
2021-06-30-23.20.00.000000,9772,0.0,0.0,0.0,29.1,28.27,26.9,0.0,0.0,0.0
2021-06-30-23.25.00.000000,9773,0.0,0.0,0.0,29.1,28.24,26.9,0.0,0.0,0.0
2021-06-30-23.30.00.000000,9774,0.0,0.0,0.0,29.1,28.22,26.8,0.0,0.0,0.0
2021-06-30-23.35.00.000000,9775,0.0,0.0,0.0,29.1,28.19,26.8,0.0,0.0,0.0
2021-06-30-23.40.00.000000,9776,0.0,0.0,0.0,29.0,28.17,26.8,0.0,0.0,0.0
2021-06-30-23.45.00.000000,9777,0.0,0.0,0.0,29.0,28.14,26.7,0.0,0.0,0.0
2021-06-30-23.50.00.000000,9778,0.0,0.0,0.0,29.0,28.12,26.7,0.0,0.0,0.0
2021-06-30-23.55.00.000000,9779,0.0,0.0,0.0,29.0,28.09,26.7,0.0,0.0,0.0
2021-07-01-00.00.00.000000,9780,0.0,0.0,0.0,28.9,28.06,26.6,0.0,0.0,0.0
2021-07-01-00.05.00.000000,9781,0.0,0.0,0.0,29.0,28.08,26.7,0.0,0.0,0.0
2021-07-01-00.10.00.000000,9782,0.0,0.0,0.0,29.0,28.1,26.7,0.0,0.0,0.0
2021-07-01-00.15.00.000000,9783,0.0,0.0,0.0,29.0,28.13,26.7,0.0,0.0,0.0
2021-07-01-00.20.00.000000,9784,0.0,0.0,0.0,29.0,28.15,26.7,0.0,0.0,0.0
2021-07-01-00.25.00.000000,9785,0.0,0.0,0.0,29.0,28.17,26.8,0.0,0.0,0.0
2021-07-01-00.30.00.000000,9786,0.0,0.0,0.0,29.1,28.19,26.8,0.0,0.0,0.0
2021-07-01-00.35.00.000000,9787,0.0,0.0,0.0,29.1,28.21,26.8,0.0,0.0,0.0
2021-07-01-00.40.00.000000,9788,0.0,0.0,0.0,29.1,28.23,26.8,0.0,0.0,0.0
2021-07-01-00.45.00.000000,9789,0.0,0.0,0.0,29.1,28.25,26.9,0.0,0.0,0.0
2021-07-01-00.50.00.000000,9790,0.0,0.0,0.0,29.1,28.27,26.9,0.0,0.0,0.0
2021-07-01-00.55.00.000000,9791,0.0,0.0,0.0,29.2,28.29,26.9,0.0,0.0,0.0
2021-07-01-01.00.00.000000,9792,0.0,0.0,0.0,29.2,28.31,26.9,0.0,0.0,0.0
2021-07-01-01.05.00.000000,9793,0.0,0.0,0.0,24.5,23.81,21.8,0.0,0.0,0.0
2021-07-01-01.10.00.000000,9794,0.0,0.0,0.0,24.6,23.83,21.8,0.0,0.0,0.0
2021-07-01-01.15.00.000000,9795,0.0,0.0,0.0,24.6,23.86,21.8,0.0,0.0,0.0
2021-07-01-01.20.00.000000,9796,0.0,0.0,0.0,24.6,23.88,21.9,0.0,0.0,0.0
2021-07-01-01.25.00.000000,9797,0.0,0.0,0.0,24.6,23.9,21.9,0.0,0.0,0.0
2021-07-01-01.30.00.000000,9798,0.0,0.0,0.0,24.7,23.93,21.9,0.0,0.0,0.0
2021-07-01-01.35.00.000000,9799,0.0,0.0,0.0,24.7,23.95,21.9,0.0,0.0,0.0
2021-07-01-01.40.00.000000,9800,0.0,0.0,0.0,24.7,23.98,22.0,0.0,0.0,0.0
2021-07-01-01.45.00.000000,9801,0.0,0.0,0.0,24.7,24.0,22.0,0.0,0.0,0.0
2021-07-01-01.50.00.000000,9802,0.0,0.0,0.0,24.8,24.03,22.0,0.0,0.0,0.0
2021-07-01-01.55.00.000000,9803,0.0,0.0,0.0,24.8,24.05,22.0,0.0,0.0,0.0
2021-07-01-02.00.00.000000,9804,0.0,0.0,0.0,24.8,24.08,22.1,0.0,0.0,0.0
2021-07-01-02.05.00.000000,9805,0.0,0.0,0.0,24.9,24.13,22.1,0.0,0.0,0.0
2021-07-01-02.10.00.000000,9806,0.0,0.0,0.0,24.9,24.18,22.2,0.0,0.0,0.0
2021-07-01-02.15.00.000000,9807,0.0,0.0,0.0,25.0,24.23,22.3,0.0,0.0,0.0
2021-07-01-02.20.00.000000,9808,0.0,0.0,0.0,25.0,24.28,22.3,0.0,0.0,0.0
2021-07-01-02.25.00.000000,9809,0.0,0.0,0.0,25.1,24.33,22.4,0.0,0.0,0.0
2021-07-01-02.30.00.000000,9810,0.0,0.0,0.0,25.1,24.38,22.4,0.0,0.0,0.0
2021-07-01-02.35.00.000000,9811,0.0,0.0,0.0,25.2,24.43,22.5,0.0,0.0,0.0
2021-07-01-02.40.00.000000,9812,0.0,0.0,0.0,25.2,24.48,22.5,0.0,0.0,0.0
2021-07-01-02.45.00.000000,9813,0.0,0.0,0.0,25.3,24.53,22.6,0.0,0.0,0.0
2021-07-01-02.50.00.000000,9814,0.0,0.0,0.0,25.3,24.59,22.7,0.0,0.0,0.0
2021-07-01-02.55.00.000000,9815,0.0,0.0,0.0,25.4,24.64,22.7,0.0,0.0,0.0
2021-07-01-03.00.00.000000,9816,0.0,0.0,0.0,25.5,24.69,22.8,0.0,0.0,0.0
2021-07-01-03.05.00.000000,9817,0.0,0.0,0.0,25.6,24.82,22.9,0.0,0.0,0.0
2021-07-01-03.10.00.000000,9818,0.0,0.0,0.0,25.7,24.95,23.1,0.0,0.0,0.0
2021-07-01-03.15.00.000000,9819,0.0,0.0,0.0,25.9,25.08,23.2,0.0,0.0,0.0
2021-07-01-03.20.00.000000,9820,0.0,0.0,0.0,26.0,25.21,23.4,0.0,0.0,0.0
2021-07-01-03.25.00.000000,9821,0.0,0.0,0.0,26.1,25.34,23.5,0.0,0.0,0.0
2021-07-01-03.30.00.000000,9822,0.0,0.0,0.0,26.3,25.47,23.7,0.0,0.0,0.0
2021-07-01-03.35.00.000000,9823,0.0,0.0,0.0,26.4,25.59,23.8,0.0,0.0,0.0
2021-07-01-03.40.00.000000,9824,0.0,0.0,0.0,26.5,25.72,24.0,0.0,0.0,0.0
2021-07-01-03.45.00.000000,9825,0.0,0.0,0.0,26.7,25.85,24.1,0.0,0.0,0.0
2021-07-01-03.50.00.000000,9826,0.0,0.0,0.0,26.8,25.98,24.3,0.0,0.0,0.0
2021-07-01-03.55.00.000000,9827,0.0,0.0,0.0,26.9,26.11,24.4,0.0,0.0,0.0
2021-07-01-04.00.00.000000,9828,0.0,0.0,0.0,27.1,26.24,24.6,0.0,0.0,0.0
2021-07-01-04.05.00.000000,9829,0.0,0.0,0.0,27.1,26.33,24.7,0.0,0.0,0.0
2021-07-01-04.10.00.000000,9830,0.0,0.0,0.0,27.2,26.42,24.8,0.0,0.0,0.0
2021-07-01-04.15.00.000000,9831,0.0,0.0,0.0,27.3,26.52,24.9,0.0,0.0,0.0
2021-07-01-04.20.00.000000,9832,0.0,0.0,0.0,27.4,26.61,25.0,0.0,0.0,0.0
2021-07-01-04.25.00.000000,9833,0.0,0.0,0.0,27.5,26.7,25.1,0.0,0.0,0.0
2021-07-01-04.30.00.000000,9834,0.0,0.0,0.0,27.6,26.79,25.2,0.0,0.0,0.0
2021-07-01-04.35.00.000000,9835,0.0,0.0,0.0,27.7,26.88,25.3,0.0,0.0,0.0
2021-07-01-04.40.00.000000,9836,0.0,0.0,0.0,27.8,26.97,25.4,0.0,0.0,0.0
2021-07-01-04.45.00.000000,9837,0.0,0.0,0.0,27.9,27.06,25.5,0.0,0.0,0.0
2021-07-01-04.50.00.000000,9838,0.0,0.0,0.0,28.0,27.15,25.6,0.0,0.0,0.0
2021-07-01-04.55.00.000000,9839,0.0,0.0,0.0,28.1,27.24,25.7,0.0,0.0,0.0
2021-07-01-05.00.00.000000,9840,0.0,0.0,0.0,28.2,27.33,25.8,0.0,0.0,0.0
2021-07-01-05.05.00.000000,9841,0.0,0.0,0.0,28.4,27.58,26.1,0.0,0.0,0.0
2021-07-01-05.10.00.000000,9842,0.0,0.0,0.0,28.7,27.83,26.4,0.0,0.0,0.0
2021-07-01-05.15.00.000000,9843,0.0,0.0,0.0,28.9,28.08,26.7,0.0,0.0,0.0
2021-07-01-05.20.00.000000,9844,0.0,0.0,0.0,29.2,28.33,26.9,0.0,0.0,0.0
2021-07-01-05.25.00.000000,9845,0.0,0.0,0.0,29.5,28.57,27.2,0.0,0.0,0.0
2021-07-01-05.30.00.000000,9846,0.0,0.0,0.0,29.7,28.82,27.5,0.0,0.0,0.0
2021-07-01-05.35.00.000000,9847,0.0,0.0,0.0,30.0,29.07,27.8,0.0,0.0,0.0
2021-07-01-05.40.00.000000,9848,0.0,0.0,0.0,30.2,29.32,28.1,0.0,0.0,0.0
2021-07-01-05.45.00.000000,9849,0.0,0.0,0.0,30.5,29.57,28.4,0.0,0.0,0.0
2021-07-01-05.50.00.000000,9850,0.0,0.0,0.0,30.7,29.81,28.7,0.0,0.0,0.0
2021-07-01-05.55.00.000000,9851,0.0,0.0,0.0,31.0,30.06,28.9,0.0,0.0,0.0
2021-07-01-06.00.00.000000,9852,0.0,0.0,0.0,31.2,30.31,29.2,0.0,0.0,0.0
2021-07-01-06.05.00.000000,9853,0.0,0.0,0.0,31.4,30.51,29.4,0.0,0.0,0.0
2021-07-01-06.10.00.000000,9854,0.0,0.0,0.0,31.7,30.7,29.7,0.0,0.0,0.0
2021-07-01-06.15.00.000000,9855,0.0,0.0,0.0,31.9,30.9,29.9,0.0,0.0,0.0
2021-07-01-06.20.00.000000,9856,0.0,0.0,0.0,32.1,31.1,30.1,0.0,0.0,0.0
2021-07-01-06.25.00.000000,9857,37.0,680.1,25.49267578,38.6,46.33,38.5,113.3,154.4,128.6
2021-07-01-06.30.00.000000,9858,41.5,687.1,29.00273438,38.6,46.33,38.5,121.8,152.3,146.31
2021-07-01-06.35.00.000000,9859,50.4,691.4,35.32617188,38.7,46.5,38.5,143.6,192.8,178.21
2021-07-01-06.40.00.000000,9860,60.9,696.4,42.76347656,39.1,46.87,38.5,166.4,213.4,215.72
2021-07-01-06.45.00.000000,9861,79.0,696.1,55.31835938,39.4,47.27,38.5,206.7,247.0,279.05
2021-07-01-06.50.00.000000,9862,97.8,694.4,68.42929686,39.8,47.8,38.5,245.9,299.6,345.18
2021-07-01-06.55.00.000000,9863,120.0,694.7,84.29765628,40.3,48.32,38.5,295.3,365.5,425.22
2021-07-01-07.00.00.000000,9864,141.0,697.1,99.37148436,40.9,49.05,38.5,340.8,404.0,501.25
2021-07-01-07.05.00.000000,9865,161.2,697.5,113.6589844,41.4,49.69,38.5,384.4,451.7,573.31
2021-07-01-07.10.00.000000,9866,181.6,692.9,127.1753906,42.0,50.36,38.5,425.3,495.2,641.48
2021-07-01-07.15.00.000000,9867,202.4,686.2,140.3894531,42.8,51.35,38.5,469.5,541.6,708.13
2021-07-01-07.20.00.000000,9868,224.3,678.6,153.7664063,43.9,52.62,38.5,516.4,590.5,775.59
2021-07-01-07.25.00.000000,9869,245.8,671.8,167.0507813,45.0,54.0,39.0,564.9,640.3,842.58
2021-07-01-07.30.00.000000,9870,270.3,666.6,182.0859375,46.4,55.71,39.8,619.0,695.0,918.4
2021-07-01-07.35.00.000000,9871,293.3,662.0,196.3570313,47.9,57.48,40.7,668.5,743.4,990.37
2021-07-01-07.40.00.000000,9872,308.8,658.8,205.3148438,49.4,59.28,41.5,699.1,771.7,1035.54
2021-07-01-07.45.00.000000,9873,322.3,653.8,212.5710938,50.7,60.88,42.8,724.3,790.9,1072.12
2021-07-01-07.50.00.000000,9874,330.7,648.3,216.2625,51.6,61.9,44.6,742.7,807.6,1090.72
2021-07-01-07.55.00.000000,9875,329.6,643.4,214.0898438,51.7,62.06,46.5,739.9,806.6,1079.75
2021-07-01-08.00.00.000000,9876,329.2,640.8,213.2109375,51.6,61.9,47.6,742.3,803.0,1075.3
2021-07-01-08.05.00.000000,9877,325.4,640.2,209.9835938,51.5,61.78,48.1,731.2,782.7,1059.01
2021-07-01-08.10.00.000000,9878,333.9,640.7,216.121875,51.5,61.78,48.1,753.7,810.9,1089.95
2021-07-01-08.15.00.000000,9879,336.7,641.7,219.6796875,51.5,61.78,47.4,764.1,825.9,1107.87
2021-07-01-08.20.00.000000,9880,343.0,645.6,225.6257813,51.5,61.78,47.2,778.3,855.9,1137.84
2021-07-01-08.25.00.000000,9881,341.7,659.8,228.9117188,51.5,61.78,46.3,792.7,875.1,1154.4
2021-07-01-08.30.00.000000,9882,340.4,677.2,232.5070313,51.5,61.78,46.1,819.3,909.9,1172.51
2021-07-01-08.35.00.000000,9883,336.9,693.5,235.5210938,51.5,61.78,45.2,856.3,938.4,1187.7
2021-07-08-11.20.00.000000,11932,360.5,645.8,235.8773438,67.3,80.79,66.0,992.6,1011.5,1154.0
2021-07-08-11.25.00.000000,11933,360.7,646.7,235.8914063,67.5,80.97,66.1,1001.9,1018.6,1154.06
2021-07-08-11.30.00.000000,11934,356.4,648.2,233.5242188,67.8,81.4,66.5,1000.7,1017.5,1142.46
2021-07-08-11.35.00.000000,11935,355.8,650.4,232.3429688,68.2,81.82,66.8,1000.1,1017.3,1136.66
2021-07-08-11.40.00.000000,11936,355.1,652.4,232.96875,68.3,81.97,67.1,1000.0,1020.5,1139.71
2021-07-08-11.45.00.000000,11937,354.5,654.1,233.2828125,68.3,81.97,67.4,1000.3,1025.2,1141.23
2021-07-08-11.50.00.000000,11938,352.5,653.1,234.140625,68.3,81.97,67.7,1000.6,1027.8,1145.4
2021-07-08-11.55.00.000000,11939,350.6,654.1,233.9929688,68.3,81.97,68.1,1000.6,1027.0,1144.67
2021-07-08-12.00.00.000000,11940,348.9,653.8,232.2679688,68.4,82.05,68.2,995.0,1020.6,1136.21
2021-07-08-12.05.00.000000,11941,346.6,654.1,230.2828125,68.7,82.43,68.2,977.4,998.5,1126.48
2021-07-08-12.10.00.000000,11942,348.6,654.7,230.6671875,69.0,82.83,68.2,975.6,996.0,1128.35
2021-07-08-12.15.00.000000,11943,350.4,656.2,233.3273438,69.3,83.15,68.3,981.2,1004.0,1141.34
2021-07-08-12.20.00.000000,11944,348.8,658.2,232.6921875,69.3,83.16,68.4,998.5,1017.3,1138.22
2021-07-08-12.25.00.000000,11945,348.9,658.0,232.1273438,69.3,83.16,68.6,1001.7,1016.0,1135.44
2021-07-08-12.30.00.000000,11946,348.5,658.2,232.10625,69.3,83.16,68.9,1000.2,1015.1,1135.32
2021-07-08-12.35.00.000000,11947,350.5,659.0,234.1125,69.3,83.16,69.4,999.9,1015.3,1145.11
2021-07-08-12.40.00.000000,11948,349.6,659.8,233.6859375,69.4,83.3,69.7,988.9,1005.8,1143.01
2021-07-08-12.45.00.000000,11949,347.8,659.1,231.309375,69.7,83.69,69.8,968.7,985.8,1131.37
2021-07-08-12.50.00.000000,11950,347.0,659.9,229.978125,70.1,84.09,69.9,964.7,981.5,1124.84
2021-07-08-12.55.00.000000,11951,342.9,659.5,228.5882813,70.3,84.35,70.1,968.3,983.2,1118.02
2021-07-08-13.00.00.000000,11952,342.6,656.9,227.634375,70.3,84.35,70.4,972.3,990.4,1113.34
2021-07-08-13.05.00.000000,11953,342.1,654.9,227.175,70.3,84.35,70.4,960.8,981.4,1111.08
2021-07-08-13.10.00.000000,11954,343.1,655.6,227.2523438,70.3,84.35,70.4,970.2,996.0,1111.44
2021-07-08-13.15.00.000000,11955,341.8,660.7,230.4117188,70.3,84.35,70.4,993.6,1017.3,1126.88
2021-07-08-13.20.00.000000,11956,341.7,663.7,230.6273438,70.3,84.35,70.6,1013.6,1024.9,1127.91
2021-07-08-13.25.00.000000,11957,339.5,664.6,230.2617188,70.3,84.35,70.8,1011.9,1021.7,1126.11
2021-07-08-13.30.00.000000,11958,340.3,667.3,228.0445313,70.3,84.35,71.0,1016.6,1024.8,1115.25
2021-07-08-13.35.00.000000,11959,339.0,667.2,227.5828125,70.4,84.5,71.0,1016.0,1023.9,1112.97
2021-07-08-13.40.00.000000,11960,338.5,668.6,226.509375,70.8,84.9,71.1,1015.6,1026.4,1107.71
2021-07-08-13.45.00.000000,11961,335.3,668.3,225.7265625,71.1,85.3,71.3,1014.9,1027.4,1103.86
2021-07-08-13.50.00.000000,11962,333.7,668.8,224.79375,71.3,85.54,71.5,1015.0,1023.6,1099.28
2021-07-08-13.55.00.000000,11963,333.0,667.1,224.5429688,71.3,85.54,71.5,1022.1,1028.7,1098.04
2021-07-08-14.00.00.000000,11964,334.2,659.8,223.0757813,71.3,85.54,71.5,1007.1,1025.0,1090.85
2021-07-08-14.05.00.000000,11965,337.0,652.0,221.98125,71.3,85.54,71.5,974.1,1020.3,1085.48
2021-07-08-14.10.00.000000,11966,335.0,654.3,221.0648438,71.3,85.54,71.5,973.5,1026.8,1080.98
2021-07-08-14.15.00.000000,11967,332.4,660.9,221.4210938,71.3,85.54,71.5,985.0,1032.3,1082.71
2021-07-08-14.20.00.000000,11968,329.8,665.9,221.6226563,71.3,85.54,71.5,1013.6,1033.9,1083.68
2021-07-08-14.25.00.000000,11969,331.0,663.3,221.5851563,71.3,85.54,71.5,1002.4,1022.1,1083.48
2021-07-08-14.30.00.000000,11970,330.8,663.2,220.8867188,71.3,85.54,71.5,987.7,1007.6,1080.05
2021-07-08-14.35.00.000000,11971,326.3,667.9,220.078125,71.3,85.54,71.5,985.8,1010.8,1076.08
2021-07-08-14.40.00.000000,11972,325.4,667.4,219.3984375,71.3,85.54,71.5,972.1,1005.4,1072.74
2021-07-08-14.45.00.000000,11973,323.5,669.3,218.8992188,71.3,85.54,71.5,970.8,1013.0,1070.28
2021-07-08-14.50.00.000000,11974,322.9,671.4,218.5851563,71.3,85.54,71.5,974.7,1019.8,1068.73
2021-07-08-14.55.00.000000,11975,320.5,676.8,218.6414063,71.3,85.54,71.5,997.8,1034.5,1068.99
2021-07-08-15.00.00.000000,11976,319.9,677.6,218.7023438,71.3,85.54,71.5,1008.1,1035.3,1069.27
2021-07-08-15.05.00.000000,11977,320.1,677.0,218.4820313,71.3,85.54,71.5,1007.9,1034.3,1068.18
2021-07-08-15.10.00.000000,11978,320.9,675.2,218.3742188,71.3,85.54,71.5,1001.6,1032.2,1067.63
2021-07-08-15.15.00.000000,11979,321.7,674.2,218.709375,71.3,85.54,71.5,999.7,1027.9,1069.26
2021-07-08-15.20.00.000000,11980,322.5,672.6,219.0421875,71.3,85.54,71.5,1000.9,1030.8,1070.87
2021-07-08-15.25.00.000000,11981,323.7,670.3,219.1429688,71.3,85.54,71.5,992.0,1010.6,1071.35
2021-07-08-15.30.00.000000,11982,326.5,664.1,218.8195313,71.3,85.54,71.5,966.2,1011.7,1069.75
2021-07-08-15.35.00.000000,11983,325.8,665.6,218.7773438,71.3,85.54,71.5,958.7,1008.7,1069.53
2021-07-08-15.40.00.000000,11984,325.3,668.3,219.2226563,71.3,85.54,71.5,970.4,1032.8,1071.69
2021-07-08-15.45.00.000000,11985,323.9,673.9,219.534375,71.3,85.54,71.5,990.8,1025.7,1073.19
2021-07-08-15.50.00.000000,11986,324.2,673.2,219.478125,71.3,85.54,71.5,989.2,1019.8,1072.9
2021-07-08-15.55.00.000000,11987,323.9,672.4,218.8242188,71.3,85.54,71.5,978.5,1009.3,1069.69
2021-07-08-16.00.00.000000,11988,323.0,671.6,218.56875,71.3,85.54,71.5,972.3,1003.2,1068.43
2021-07-08-16.05.00.000000,11989,323.3,670.3,218.4984375,71.3,85.54,71.5,967.7,997.8,1068.07
2021-07-08-16.10.00.000000,11990,323.1,669.9,218.6109375,71.3,85.54,71.5,964.7,992.9,1068.6
2021-07-08-16.15.00.000000,11991,322.4,671.0,218.5757813,71.3,85.54,71.5,959.5,986.9,1068.41
2021-07-08-16.20.00.000000,11992,321.7,671.7,218.5617188,71.3,85.54,71.5,951.1,977.5,1068.33
2021-07-08-16.25.00.000000,11993,322.5,670.3,218.4421875,71.3,85.54,71.5,942.8,967.8,1067.73
2021-07-08-16.30.00.000000,11994,324.1,666.8,218.19375,71.3,85.54,71.5,934.2,958.8,1066.5
2021-07-08-16.35.00.000000,11995,325.6,665.1,218.325,71.3,85.54,71.5,925.8,951.5,1067.12
2021-07-08-16.40.00.000000,11996,325.7,664.8,218.60625,71.3,85.54,71.5,914.8,943.0,1068.48
2021-07-08-16.45.00.000000,11997,327.0,660.4,218.840625,71.3,85.54,71.7,891.5,927.8,1069.61
2021-07-08-16.50.00.000000,11998,328.3,655.1,218.7609375,71.3,85.54,72.0,873.4,913.9,1069.2
2021-07-08-16.55.00.000000,11999,329.4,652.2,218.6648438,71.3,85.54,72.1,859.1,895.4,1068.72
2021-07-08-17.00.00.000000,12000,329.3,653.5,218.221875,71.3,85.54,72.0,852.8,889.8,1066.54
2021-07-08-17.05.00.000000,12001,329.3,655.1,218.0578125,71.3,85.54,71.9,844.5,879.5,1065.72
2021-07-08-17.10.00.000000,12002,329.3,655.8,217.9335938,71.3,85.54,71.9,837.8,871.9,1065.1
2021-07-08-17.15.00.000000,12003,329.7,654.7,217.8703125,71.3,85.54,72.0,832.1,868.3,1064.77
2021-07-08-17.20.00.000000,12004,330.1,651.9,217.2234375,71.3,85.54,72.1,820.6,857.6,1061.59
2021-07-08-17.25.00.000000,12005,332.5,645.2,216.4195313,71.3,85.54,72.0,803.0,841.0,1057.65
2021-07-08-17.30.00.000000,12006,336.2,635.4,215.6296875,71.3,85.54,72.2,786.3,825.1,1053.77
2021-07-08-17.35.00.000000,12007,338.3,624.6,213.4898438,71.3,85.54,72.3,765.0,806.4,1043.3
2021-07-08-17.40.00.000000,12008,335.4,618.6,209.5828125,71.3,85.54,72.4,736.4,777.8,1024.19
2021-07-08-17.45.00.000000,12009,323.3,620.1,202.434375,71.3,85.54,72.3,694.4,741.0,989.24
2021-07-08-17.50.00.000000,12010,303.7,625.4,192.2015625,71.0,85.26,72.0,643.8,694.1,939.22
2021-07-08-17.55.00.000000,12011,271.0,629.4,172.8070313,70.6,84.77,71.8,570.2,625.0,844.44
2021-07-08-18.00.00.000000,12012,241.6,634.6,155.503125,70.1,84.08,71.6,506.1,550.3,759.87
2021-07-08-18.05.00.000000,12013,219.1,640.1,141.73125,69.5,83.41,71.3,457.0,489.8,692.56
2021-07-08-18.10.00.000000,12014,210.0,645.1,136.8410156,68.8,82.55,70.8,437.2,476.1,668.66
2021-07-08-18.15.00.000000,12015,198.3,647.6,129.8167969,67.9,81.47,70.2,415.6,454.9,634.32
2021-07-08-18.20.00.000000,12016,181.2,650.1,119.23125,67.0,80.43,69.9,383.4,426.6,582.59
2021-07-08-18.25.00.000000,12017,158.9,652.7,104.9800781,66.2,79.46,69.6,340.4,378.2,512.95
2021-07-08-18.30.00.000000,12018,137.8,656.5,91.38398436,65.7,78.85,69.1,299.9,332.6,446.51
2021-07-08-18.35.00.000000,12019,118.2,659.9,78.515625,64.9,77.85,68.3,262.2,293.6,383.63
2021-07-08-18.40.00.000000,12020,101.1,661.6,67.28027346,64.1,76.92,67.6,228.2,256.8,328.73
2021-07-08-18.45.00.000000,12021,82.0,663.1,54.60585938,63.0,75.54,67.1,190.1,215.0,266.8
2021-07-08-18.50.00.000000,12022,64.0,662.3,42.58710938,62.1,74.54,66.5,152.2,178.6,208.07
2021-07-08-18.55.00.000000,12023,53.7,663.0,35.7366211,61.5,73.84,66.2,131.3,152.8,174.6
2021-07-08-19.00.00.000000,12024,42.8,660.8,28.48652344,61.1,73.29,65.8,106.2,104.2,139.17
2021-07-08-19.05.00.000000,12025,0.0,0.0,0.0,45.7,44.32,45.3,0.0,0.0,0.0
2021-07-08-19.10.00.000000,12026,0.0,0.0,0.0,45.0,43.67,44.5,0.0,0.0,0.0
2021-07-08-19.15.00.000000,12027,0.0,0.0,0.0,44.4,43.03,43.8,0.0,0.0,0.0
2021-07-08-19.20.00.000000,12028,0.0,0.0,0.0,43.7,42.38,43.0,0.0,0.0,0.0
2021-07-08-19.25.00.000000,12029,0.0,0.0,0.0,43.0,41.74,42.3,0.0,0.0,0.0
2021-07-08-19.30.00.000000,12030,0.0,0.0,0.0,42.4,41.09,41.6,0.0,0.0,0.0
2021-07-08-19.35.00.000000,12031,0.0,0.0,0.0,41.7,40.44,40.8,0.0,0.0,0.0
2021-07-08-19.40.00.000000,12032,0.0,0.0,0.0,41.0,39.8,40.1,0.0,0.0,0.0
2021-07-08-19.45.00.000000,12033,0.0,0.0,0.0,40.4,39.15,39.3,0.0,0.0,0.0
2021-07-08-19.50.00.000000,12034,0.0,0.0,0.0,39.7,38.51,38.6,0.0,0.0,0.0
2021-07-08-19.55.00.000000,12035,0.0,0.0,0.0,39.0,37.86,37.9,0.0,0.0,0.0
2021-07-08-20.00.00.000000,12036,0.0,0.0,0.0,38.4,37.21,37.1,0.0,0.0,0.0
2021-07-08-20.05.00.000000,12037,0.0,0.0,0.0,38.3,37.1,37.0,0.0,0.0,0.0
2021-07-08-20.10.00.000000,12038,0.0,0.0,0.0,33.3,32.35,31.6,0.0,0.0,0.0
2021-07-08-20.15.00.000000,12039,0.0,0.0,0.0,33.0,32.0,31.2,0.0,0.0,0.0
2021-07-08-20.20.00.000000,12040,0.0,0.0,0.0,32.6,31.65,30.8,0.0,0.0,0.0
2021-07-08-20.25.00.000000,12041,0.0,0.0,0.0,32.3,31.3,30.4,0.0,0.0,0.0
2021-07-08-20.30.00.000000,12042,0.0,0.0,0.0,31.9,30.95,30.0,0.0,0.0,0.0
2021-07-08-20.35.00.000000,12043,0.0,0.0,0.0,31.5,30.6,29.6,0.0,0.0,0.0
2021-07-08-20.40.00.000000,12044,0.0,0.0,0.0,31.2,30.25,29.2,0.0,0.0,0.0
2021-07-08-20.45.00.000000,12045,0.0,0.0,0.0,30.8,29.9,28.8,0.0,0.0,0.0
2021-07-08-20.50.00.000000,12046,0.0,0.0,0.0,30.5,29.55,28.4,0.0,0.0,0.0
2021-07-08-20.55.00.000000,12047,0.0,0.0,0.0,30.1,29.2,28.0,0.0,0.0,0.0
2021-07-08-21.00.00.000000,12048,0.0,0.0,0.0,29.7,28.85,27.5,0.0,0.0,0.0
2021-07-08-21.05.00.000000,12049,0.0,0.0,0.0,29.5,28.59,27.2,0.0,0.0,0.0
2021-07-08-21.10.00.000000,12050,0.0,0.0,0.0,29.2,28.32,26.9,0.0,0.0,0.0
2021-07-08-21.15.00.000000,12051,0.0,0.0,0.0,28.9,28.06,26.6,0.0,0.0,0.0
2021-07-08-21.20.00.000000,12052,0.0,0.0,0.0,28.7,27.79,26.3,0.0,0.0,0.0
2021-07-08-21.25.00.000000,12053,0.0,0.0,0.0,28.4,27.53,26.0,0.0,0.0,0.0
2021-07-08-21.30.00.000000,12054,0.0,0.0,0.0,28.1,27.26,25.7,0.0,0.0,0.0
2021-07-08-21.35.00.000000,12055,0.0,0.0,0.0,27.8,27.0,25.4,0.0,0.0,0.0
2021-07-08-21.40.00.000000,12056,0.0,0.0,0.0,27.6,26.73,25.1,0.0,0.0,0.0
2021-07-08-21.45.00.000000,12057,0.0,0.0,0.0,27.3,26.47,24.8,0.0,0.0,0.0
2021-07-08-21.50.00.000000,12058,0.0,0.0,0.0,27.0,26.2,24.5,0.0,0.0,0.0
2021-07-08-21.55.00.000000,12059,0.0,0.0,0.0,26.7,25.94,24.2,0.0,0.0,0.0
